id	label
PancrasLock2_0058_0071	audio from video
PancrasLock2_0058_0072	audio from video
PancrasLock2_0058_0073	audio from video
PancrasLock2_0058_0074	audio from video
PancrasLock2_0058_0075	audio from video
PancrasLock2_0058_0076	audio from video
PancrasLock2_0058_0077	audio from video
PancrasLock2_0058_0078	audio from video
PancrasLock2_0058_0079	audio from video
PancrasLock2_0058_0080	audio from video
PancrasLock2_0058_0081	audio from video
PancrasLock2_0058_0082	audio from video
PancrasLock2_0058_0083	audio from video
PancrasLock2_0058_0084	audio from video
PancrasLock2_0058_0085	audio from video
PancrasLock2_0058_0086	audio from video
PancrasLock2_0058_0087	audio from video
PancrasLock2_0058_0088	audio from video
PancrasLock2_0058_0089	audio from video
PancrasLock2_0058_0090	audio from video
PancrasLock2_0058_0091	audio from video
PancrasLock2_0058_0092	audio from video
PancrasLock2_0058_0093	audio from video
PancrasLock2_0058_0094	audio from video
PancrasLock2_0058_0095	audio from video
PancrasLock2_0058_0096	audio from video
PancrasLock2_0058_0097	audio from video
PancrasLock2_0058_0098	audio from video
PancrasLock2_0058_0099	audio from video
PancrasLock2_0058_0100	audio from video
PancrasLock2_0058_0101	audio from video
PancrasLock2_0058_0102	audio from video
PancrasLock2_0058_0103	audio from video
PancrasLock2_0058_0104	audio from video
PancrasLock2_0058_0105	audio from video
PancrasLock2_0058_0106	audio from video
PancrasLock2_0058_0107	audio from video
PancrasLock2_0058_0108	audio from video
PancrasLock2_0058_0109	audio from video
PancrasLock2_0058_0110	audio from video
PancrasLock2_0058_0111	audio from video
PancrasLock2_0058_0112	audio from video
PancrasLock2_0058_0113	audio from video
PancrasLock2_0058_0114	audio from video
PancrasLock2_0058_0115	audio from video
PancrasLock2_0058_0116	audio from video
PancrasLock2_0058_0117	audio from video
PancrasLock2_0058_0118	audio from video
PancrasLock2_0058_0119	audio from video
PancrasLock2_0058_0120	audio from video
RegentsParkFields2_EQR_720p_0001	audio from video
RegentsParkFields2_EQR_720p_0002	audio from video
RegentsParkFields2_EQR_720p_0003	audio from video
RegentsParkFields2_EQR_720p_0004	audio from video
RegentsParkFields2_EQR_720p_0005	audio from video
RegentsParkFields2_EQR_720p_0006	audio from video
RegentsParkFields2_EQR_720p_0007	audio from video
RegentsParkFields2_EQR_720p_0008	audio from video
RegentsParkFields2_EQR_720p_0009	audio from video
RegentsParkFields2_EQR_720p_0010	audio from video
RegentsParkFields2_EQR_720p_0011	audio from video
RegentsParkFields2_EQR_720p_0012	audio from video
RegentsParkFields2_EQR_720p_0013	audio from video
RegentsParkFields2_EQR_720p_0014	audio from video
RegentsParkFields2_EQR_720p_0015	audio from video
RegentsParkFields2_EQR_720p_0016	audio from video
RegentsParkFields2_EQR_720p_0017	audio from video
RegentsParkFields2_EQR_720p_0018	audio from video
RegentsParkFields2_EQR_720p_0019	audio from video
RegentsParkFields2_EQR_720p_0020	audio from video
RegentsParkFields2_EQR_720p_0021	audio from video
RegentsParkFields2_EQR_720p_0022	audio from video
RegentsParkFields2_EQR_720p_0023	audio from video
RegentsParkFields2_EQR_720p_0024	audio from video
RegentsParkFields2_EQR_720p_0025	audio from video
RegentsParkFields2_EQR_720p_0026	audio from video
RegentsParkFields2_EQR_720p_0027	audio from video
RegentsParkFields2_EQR_720p_0028	audio from video
RegentsParkFields2_EQR_720p_0029	audio from video
RegentsParkFields2_EQR_720p_0030	audio from video
RegentsParkFields2_EQR_720p_0031	audio from video
RegentsParkFields2_EQR_720p_0032	audio from video
RegentsParkFields2_EQR_720p_0033	audio from video
RegentsParkFields2_EQR_720p_0034	audio from video
RegentsParkFields2_EQR_720p_0035	audio from video
RegentsParkFields2_EQR_720p_0036	audio from video
RegentsParkFields2_EQR_720p_0037	audio from video
RegentsParkFields2_EQR_720p_0038	audio from video
RegentsParkFields2_EQR_720p_0039	audio from video
RegentsParkFields2_EQR_720p_0040	audio from video
RegentsParkFields2_EQR_720p_0041	audio from video
RegentsParkFields2_EQR_720p_0042	audio from video
RegentsParkFields2_EQR_720p_0043	audio from video
RegentsParkFields2_EQR_720p_0044	audio from video
RegentsParkFields2_EQR_720p_0045	audio from video
RegentsParkFields2_EQR_720p_0046	audio from video
RegentsParkFields2_EQR_720p_0047	audio from video
RegentsParkFields2_EQR_720p_0048	audio from video
RegentsParkFields2_EQR_720p_0049	audio from video
RegentsParkFields2_EQR_720p_0050	audio from video
RegentsParkFields2_EQR_720p_0051	audio from video
RegentsParkFields2_EQR_720p_0052	audio from video
RegentsParkFields2_EQR_720p_0053	audio from video
RegentsParkFields2_EQR_720p_0054	audio from video
RegentsParkFields2_EQR_720p_0055	audio from video
RegentsParkFields2_EQR_720p_0056	audio from video
RegentsParkFields2_EQR_720p_0057	audio from video
RegentsParkFields2_EQR_720p_0058	audio from video
RegentsParkFields2_EQR_720p_0059	audio from video
RegentsParkFields2_EQR_720p_0060	audio from video
RegentsParkFields2_EQR_720p_0061	audio from video
RegentsParkFields2_EQR_720p_0062	audio from video
RegentsParkFields2_EQR_720p_0063	audio from video
RegentsParkFields2_EQR_720p_0064	audio from video
RegentsParkFields2_EQR_720p_0065	audio from video
RegentsParkFields2_EQR_720p_0066	audio from video
RegentsParkFields2_EQR_720p_0067	audio from video
RegentsParkFields2_EQR_720p_0068	audio from video
RegentsParkFields2_EQR_720p_0069	audio from video
RegentsParkFields2_EQR_720p_0070	audio from video
RegentsParkFields2_EQR_720p_0071	audio from video
RegentsParkFields2_EQR_720p_0072	audio from video
RegentsParkFields2_EQR_720p_0073	audio from video
RegentsParkFields2_EQR_720p_0074	audio from video
RegentsParkFields2_EQR_720p_0075	audio from video
RegentsParkFields2_EQR_720p_0076	audio from video
RegentsParkFields2_EQR_720p_0077	audio from video
RegentsParkFields2_EQR_720p_0078	audio from video
RegentsParkFields2_EQR_720p_0079	audio from video
RegentsParkFields2_EQR_720p_0080	audio from video
RegentsParkFields2_EQR_720p_0081	audio from video
RegentsParkFields2_EQR_720p_0082	audio from video
RegentsParkFields2_EQR_720p_0083	audio from video
RegentsParkFields2_EQR_720p_0084	audio from video
RegentsParkFields2_EQR_720p_0085	audio from video
RegentsParkFields2_EQR_720p_0086	audio from video
RegentsParkFields2_EQR_720p_0087	audio from video
RegentsParkFields2_EQR_720p_0088	audio from video
RegentsParkFields2_EQR_720p_0089	audio from video
RegentsParkFields2_EQR_720p_0090	audio from video
RegentsParkFields2_EQR_720p_0091	audio from video
RegentsParkFields2_EQR_720p_0092	audio from video
RegentsParkJapan1_0060_0002	audio from video
RegentsParkJapan1_0060_0003	audio from video
RegentsParkJapan1_0060_0004	audio from video
RegentsParkJapan1_0060_0005	audio from video
RegentsParkJapan1_0060_0006	audio from video
RegentsParkJapan1_0060_0007	audio from video
RegentsParkJapan1_0060_0008	audio from video
RegentsParkJapan1_0060_0009	audio from video
RegentsParkJapan1_0060_0010	audio from video
RegentsParkJapan1_0060_0011	audio from video
RegentsParkJapan1_0060_0012	audio from video
RegentsParkJapan1_0060_0013	audio from video
RegentsParkJapan1_0060_0014	audio from video
RegentsParkJapan1_0060_0015	audio from video
RegentsParkJapan1_0060_0016	audio from video
RegentsParkJapan1_0060_0017	audio from video
RegentsParkJapan1_0060_0018	audio from video
RegentsParkJapan1_0060_0019	audio from video
RegentsParkJapan1_0060_0020	audio from video
RegentsParkJapan1_0060_0021	audio from video
RegentsParkJapan1_0060_0022	audio from video
RegentsParkJapan1_0060_0023	audio from video
RegentsParkJapan1_0060_0024	audio from video
RegentsParkJapan1_0060_0025	audio from video
RegentsParkJapan1_0060_0026	audio from video
RegentsParkJapan1_0060_0027	audio from video
RegentsParkJapan1_0060_0028	audio from video
RegentsParkJapan1_0060_0029	audio from video
RegentsParkJapan1_0060_0030	audio from video
RegentsParkJapan1_0060_0031	audio from video
RegentsParkJapan1_0060_0032	audio from video
RegentsParkJapan1_0060_0033	audio from video
RegentsParkJapan1_0060_0034	audio from video
RegentsParkJapan1_0060_0035	audio from video
RegentsParkJapan1_0060_0036	audio from video
RegentsParkJapan1_0060_0037	audio from video
RegentsParkJapan1_0060_0038	audio from video
RegentsParkJapan1_0060_0039	audio from video
RegentsParkJapan1_0060_0040	audio from video
RegentsParkJapan1_0060_0041	audio from video
RegentsParkJapan1_0060_0042	audio from video
RegentsParkJapan1_0060_0043	audio from video
RegentsParkJapan1_0060_0044	audio from video
RegentsParkJapan1_0060_0045	audio from video
RegentsParkJapan1_0060_0046	audio from video
RegentsParkJapan1_0060_0047	audio from video
RegentsParkJapan1_0060_0048	audio from video
RegentsParkJapan1_0060_0049	audio from video
RegentsParkJapan1_0060_0050	audio from video
RegentsParkJapan1_0060_0051	audio from video
RegentsParkJapan1_0060_0052	audio from video
RegentsParkJapan1_0060_0053	audio from video
RegentsParkJapan1_0060_0054	audio from video
RegentsParkJapan1_0060_0055	audio from video
RegentsParkJapan1_0060_0056	audio from video
RegentsParkJapan1_0060_0057	audio from video
RegentsParkJapan1_0060_0058	audio from video
RegentsParkJapan1_0060_0059	audio from video
RegentsParkJapan1_0060_0060	audio from video
RegentsParkJapan1_0060_0061	audio from video
RegentsParkJapan1_0060_0062	audio from video
RegentsParkJapan1_0060_0063	audio from video
RegentsParkJapan1_0060_0064	audio from video
RegentsParkJapan1_0060_0065	audio from video
RegentsParkJapan1_0060_0066	audio from video
RegentsParkJapan1_0060_0067	audio from video
RegentsParkJapan1_0060_0068	audio from video
RegentsParkJapan1_0060_0069	audio from video
RegentsParkJapan1_0060_0070	audio from video
RegentsParkJapan1_0060_0071	audio from video
RegentsParkJapan1_0060_0072	audio from video
RegentsParkJapan1_0060_0073	audio from video
RegentsParkJapan1_0060_0074	audio from video
RegentsParkJapan1_0060_0075	audio from video
RegentsParkJapan1_0060_0076	audio from video
RegentsParkJapan1_0060_0077	audio from video
RegentsParkJapan1_0060_0078	audio from video
RegentsParkJapan1_0060_0079	audio from video
RegentsParkJapan1_0060_0080	audio from video
RegentsParkJapan1_0060_0081	audio from video
RegentsParkJapan1_0060_0082	audio from video
RegentsParkJapan1_0060_0083	audio from video
RegentsParkJapan1_0060_0084	audio from video
RegentsParkJapan1_0060_0085	audio from video
RegentsParkJapan1_0060_0086	audio from video
RegentsParkJapan1_0060_0087	audio from video
RegentsParkJapan1_0060_0088	audio from video
RegentsParkJapan1_0060_0089	audio from video
RegentsParkJapan1_0060_0090	audio from video
RegentsParkJapan1_0060_0091	audio from video
RegentsParkJapan1_0060_0092	audio from video
RegentsParkJapan1_0060_0093	audio from video
RegentsParkJapan1_0060_0094	audio from video
RegentsParkJapan1_0060_0095	audio from video
RegentsParkJapan1_0060_0096	audio from video
RegentsParkJapan1_0060_0097	audio from video
RegentsParkJapan1_0060_0098	audio from video
RegentsParkJapan1_0060_0099	audio from video
RegentsParkJapan1_0060_0100	audio from video
RegentsParkJapan1_0060_0101	audio from video
RegentsParkJapan1_0060_0102	audio from video
RegentsParkJapan1_0060_0103	audio from video
RegentsParkJapan1_0060_0104	audio from video
RegentsParkJapan1_0060_0105	audio from video
RegentsParkJapan1_0060_0106	audio from video
RegentsParkJapan1_0060_0107	audio from video
RegentsParkJapan1_0060_0108	audio from video
RegentsParkJapan1_0060_0109	audio from video
RegentsParkJapan2_0061_0002	audio from video
RegentsParkJapan2_0061_0003	audio from video
RegentsParkJapan2_0061_0004	audio from video
RegentsParkJapan2_0061_0005	audio from video
RegentsParkJapan2_0061_0006	audio from video
RegentsParkJapan2_0061_0007	audio from video
RegentsParkJapan2_0061_0008	audio from video
RegentsParkJapan2_0061_0009	audio from video
RegentsParkJapan2_0061_0010	audio from video
RegentsParkJapan2_0061_0011	audio from video
RegentsParkJapan2_0061_0012	audio from video
RegentsParkJapan2_0061_0013	audio from video
RegentsParkJapan2_0061_0014	audio from video
RegentsParkJapan2_0061_0015	audio from video
RegentsParkJapan2_0061_0016	audio from video
RegentsParkJapan2_0061_0017	audio from video
RegentsParkJapan2_0061_0018	audio from video
RegentsParkJapan2_0061_0019	audio from video
RegentsParkJapan2_0061_0020	audio from video
RegentsParkJapan2_0061_0021	audio from video
RegentsParkJapan2_0061_0022	audio from video
RegentsParkJapan2_0061_0023	audio from video
RegentsParkJapan2_0061_0024	audio from video
RegentsParkJapan2_0061_0025	audio from video
RegentsParkJapan2_0061_0026	audio from video
RegentsParkJapan2_0061_0027	audio from video
RegentsParkJapan2_0061_0028	audio from video
RegentsParkJapan2_0061_0029	audio from video
RegentsParkJapan2_0061_0030	audio from video
RegentsParkJapan2_0061_0031	audio from video
RegentsParkJapan2_0061_0032	audio from video
RegentsParkJapan2_0061_0033	audio from video
RegentsParkJapan2_0061_0034	audio from video
RegentsParkJapan2_0061_0035	audio from video
RegentsParkJapan2_0061_0036	audio from video
RegentsParkJapan2_0061_0037	audio from video
RegentsParkJapan2_0061_0038	audio from video
RegentsParkJapan2_0061_0039	audio from video
RegentsParkJapan2_0061_0040	audio from video
RegentsParkJapan2_0061_0041	audio from video
RegentsParkJapan2_0061_0042	audio from video
RegentsParkJapan2_0061_0043	audio from video
RegentsParkJapan2_0061_0044	audio from video
RegentsParkJapan2_0061_0045	audio from video
RegentsParkJapan2_0061_0046	audio from video
RegentsParkJapan2_0061_0047	audio from video
RegentsParkJapan2_0061_0048	audio from video
RegentsParkJapan2_0061_0049	audio from video
RegentsParkJapan2_0061_0050	audio from video
RegentsParkJapan2_0061_0051	audio from video
RegentsParkJapan2_0061_0052	audio from video
RegentsParkJapan2_0061_0053	audio from video
RegentsParkJapan2_0061_0054	audio from video
RegentsParkJapan2_0061_0055	audio from video
RegentsParkJapan2_0061_0056	audio from video
RegentsParkJapan2_0061_0057	audio from video
RegentsParkJapan2_0061_0058	audio from video
RegentsParkJapan2_0061_0059	audio from video
RegentsParkJapan2_0061_0060	audio from video
RegentsParkJapan2_0061_0061	audio from video
RegentsParkJapan2_0061_0062	audio from video
RegentsParkJapan2_0061_0063	audio from video
RegentsParkJapan2_0061_0064	audio from video
RegentsParkJapan2_0061_0065	audio from video
RegentsParkJapan2_0061_0066	audio from video
RegentsParkJapan2_0061_0067	audio from video
RegentsParkJapan2_0061_0068	audio from video
RegentsParkJapan2_0061_0069	audio from video
RegentsParkJapan2_0061_0070	audio from video
RegentsParkJapan2_0061_0071	audio from video
RegentsParkJapan2_0061_0072	audio from video
RegentsParkJapan2_0061_0073	audio from video
RegentsParkJapan2_0061_0074	audio from video
RegentsParkJapan2_0061_0075	audio from video
RegentsParkJapan2_0061_0076	audio from video
RegentsParkJapan2_0061_0077	audio from video
RegentsParkJapan2_0061_0078	audio from video
RegentsParkJapan2_0061_0079	audio from video
RegentsParkJapan2_0061_0080	audio from video
RegentsParkJapan2_0061_0081	audio from video
RegentsParkJapan2_0061_0082	audio from video
RegentsParkJapan2_0061_0083	audio from video
RegentsParkJapan2_0061_0084	audio from video
RegentsParkJapan2_0061_0085	audio from video
RegentsParkJapan2_0061_0086	audio from video
RegentsParkJapan2_0061_0087	audio from video
RegentsParkJapan2_0061_0088	audio from video
RegentsParkJapan2_0061_0089	audio from video
RegentsParkJapan2_0061_0090	audio from video
RegentsParkJapan2_0061_0091	audio from video
RegentsParkJapan2_0061_0092	audio from video
RegentsParkJapan2_0061_0093	audio from video
RegentsParkJapan2_0061_0094	audio from video
RegentsParkJapan2_0061_0095	audio from video
RegentsParkJapan2_0061_0096	audio from video
RegentsParkJapan2_0061_0097	audio from video
RegentsParkJapan2_0061_0098	audio from video
RegentsParkJapan2_0061_0099	audio from video
RegentsParkJapan2_0061_0100	audio from video
RegentsParkJapan2_0061_0101	audio from video
RegentsParkJapan2_0061_0102	audio from video
RegentsParkJapan2_0061_0103	audio from video
RegentsParkJapan2_0061_0104	audio from video
RegentsParkJapan2_0061_0105	audio from video
RegentsParkJapan2_0061_0106	audio from video
RegentsParkJapan2_0061_0107	audio from video
RegentsParkJapan2_0061_0108	audio from video
RegentsParkJapan2_0061_0109	audio from video
RegentsParkJapan2_0061_0110	audio from video
RegentsParkPath1_EQR_702_0000	audio from video
RegentsParkPath1_EQR_702_0001	audio from video
RegentsParkPath1_EQR_702_0002	audio from video
RegentsParkPath1_EQR_702_0003	audio from video
RegentsParkPath1_EQR_702_0004	audio from video
RegentsParkPath1_EQR_702_0005	audio from video
RegentsParkPath1_EQR_702_0006	audio from video
RegentsParkPath1_EQR_702_0007	audio from video
RegentsParkPath1_EQR_702_0008	audio from video
RegentsParkPath1_EQR_702_0009	audio from video
RegentsParkPath1_EQR_702_0010	audio from video
RegentsParkPath1_EQR_702_0011	audio from video
RegentsParkPath1_EQR_702_0012	audio from video
RegentsParkPath1_EQR_702_0013	audio from video
RegentsParkPath1_EQR_702_0014	audio from video
RegentsParkPath1_EQR_702_0015	audio from video
RegentsParkPath1_EQR_702_0016	audio from video
RegentsParkPath1_EQR_702_0017	audio from video
RegentsParkPath1_EQR_702_0018	audio from video
RegentsParkPath1_EQR_702_0019	audio from video
RegentsParkPath1_EQR_702_0020	audio from video
RegentsParkPath1_EQR_702_0021	audio from video
RegentsParkPath1_EQR_702_0022	audio from video
RegentsParkPath1_EQR_702_0023	audio from video
RegentsParkPath1_EQR_702_0024	audio from video
RegentsParkPath1_EQR_702_0025	audio from video
RegentsParkPath1_EQR_702_0026	audio from video
RegentsParkPath1_EQR_702_0027	audio from video
RegentsParkPath1_EQR_702_0028	audio from video
RegentsParkPath1_EQR_702_0029	audio from video
RegentsParkPath1_EQR_702_0030	audio from video
RegentsParkPath1_EQR_702_0031	audio from video
RegentsParkPath1_EQR_702_0032	audio from video
RegentsParkPath1_EQR_702_0033	audio from video
RegentsParkPath1_EQR_702_0034	audio from video
RegentsParkPath1_EQR_702_0035	audio from video
RegentsParkPath1_EQR_702_0036	audio from video
RegentsParkPath1_EQR_702_0037	audio from video
RegentsParkPath1_EQR_702_0038	audio from video
RegentsParkPath1_EQR_702_0039	audio from video
RegentsParkPath1_EQR_702_0040	audio from video
RegentsParkPath1_EQR_702_0041	audio from video
RegentsParkPath1_EQR_702_0042	audio from video
RegentsParkPath1_EQR_702_0043	audio from video
RegentsParkPath1_EQR_702_0044	audio from video
RegentsParkPath1_EQR_702_0045	audio from video
RegentsParkPath1_EQR_702_0046	audio from video
RegentsParkPath1_EQR_702_0047	audio from video
RegentsParkPath1_EQR_702_0048	audio from video
RegentsParkPath1_EQR_702_0049	audio from video
RegentsParkPath1_EQR_702_0050	audio from video
RegentsParkPath1_EQR_702_0051	audio from video
RegentsParkPath1_EQR_702_0052	audio from video
RegentsParkPath1_EQR_702_0053	audio from video
RegentsParkPath1_EQR_702_0054	audio from video
RegentsParkPath1_EQR_702_0055	audio from video
RegentsParkPath1_EQR_702_0056	audio from video
RegentsParkPath1_EQR_702_0057	audio from video
RegentsParkPath1_EQR_702_0058	audio from video
RegentsParkPath1_EQR_702_0059	audio from video
RegentsParkPath1_EQR_702_0060	audio from video
RegentsParkPath1_EQR_702_0061	audio from video
RegentsParkPath1_EQR_702_0062	audio from video
RegentsParkPath1_EQR_702_0063	audio from video
RegentsParkPath1_EQR_702_0064	audio from video
RegentsParkPath1_EQR_702_0065	audio from video
RegentsParkPath1_EQR_702_0066	audio from video
RegentsParkPath1_EQR_702_0067	audio from video
RegentsParkPath1_EQR_702_0068	audio from video
RegentsParkPath1_EQR_702_0069	audio from video
RegentsParkPath1_EQR_702_0070	audio from video
RegentsParkPath1_EQR_702_0071	audio from video
RegentsParkPath1_EQR_702_0072	audio from video
RegentsParkPath1_EQR_702_0073	audio from video
RegentsParkPath1_EQR_702_0074	audio from video
RegentsParkPath1_EQR_702_0075	audio from video
RegentsParkPath1_EQR_702_0076	audio from video
RegentsParkPath1_EQR_702_0077	audio from video
RegentsParkPath1_EQR_702_0078	audio from video
RegentsParkPath1_EQR_702_0079	audio from video
RegentsParkPath1_EQR_702_0080	audio from video
RegentsParkPath1_EQR_702_0081	audio from video
RegentsParkPath1_EQR_702_0082	audio from video
RegentsParkPath1_EQR_702_0083	audio from video
RegentsParkPath1_EQR_702_0084	audio from video
RegentsParkPath1_EQR_702_0085	audio from video
RegentsParkPath1_EQR_702_0086	audio from video
RegentsParkPath1_EQR_702_0087	audio from video
RegentsParkPath1_EQR_702_0088	audio from video
RegentsParkPath1_EQR_702_0089	audio from video
RegentsParkPath1_EQR_702_0090	audio from video
RegentsParkPath1_EQR_702_0091	audio from video
RegentsParkPath1_EQR_702_0092	audio from video
RegentsParkPath1_EQR_702_0093	audio from video
RusselSq1_EQR_720p_0002	audio from video
RusselSq1_EQR_720p_0003	audio from video
RusselSq1_EQR_720p_0004	audio from video
RusselSq1_EQR_720p_0005	audio from video
RusselSq1_EQR_720p_0006	audio from video
RusselSq1_EQR_720p_0007	audio from video
RusselSq1_EQR_720p_0008	audio from video
RusselSq1_EQR_720p_0009	audio from video
RusselSq1_EQR_720p_0010	audio from video
RusselSq1_EQR_720p_0011	audio from video
RusselSq1_EQR_720p_0012	audio from video
RusselSq1_EQR_720p_0013	audio from video
RusselSq1_EQR_720p_0014	audio from video
RusselSq1_EQR_720p_0015	audio from video
RusselSq1_EQR_720p_0016	audio from video
RusselSq1_EQR_720p_0017	audio from video
RusselSq1_EQR_720p_0018	audio from video
RusselSq1_EQR_720p_0019	audio from video
RusselSq1_EQR_720p_0020	audio from video
RusselSq1_EQR_720p_0021	audio from video
RusselSq1_EQR_720p_0022	audio from video
RusselSq1_EQR_720p_0023	audio from video
RusselSq1_EQR_720p_0024	audio from video
RusselSq1_EQR_720p_0025	audio from video
RusselSq1_EQR_720p_0026	audio from video
RusselSq1_EQR_720p_0027	audio from video
RusselSq1_EQR_720p_0028	audio from video
RusselSq1_EQR_720p_0029	audio from video
RusselSq1_EQR_720p_0030	audio from video
RusselSq1_EQR_720p_0031	audio from video
RusselSq1_EQR_720p_0032	audio from video
RusselSq1_EQR_720p_0033	audio from video
RusselSq1_EQR_720p_0034	audio from video
RusselSq1_EQR_720p_0035	audio from video
RusselSq1_EQR_720p_0036	audio from video
RusselSq1_EQR_720p_0037	audio from video
RusselSq1_EQR_720p_0038	audio from video
RusselSq1_EQR_720p_0039	audio from video
RusselSq1_EQR_720p_0040	audio from video
RusselSq1_EQR_720p_0041	audio from video
RusselSq1_EQR_720p_0042	audio from video
RusselSq1_EQR_720p_0043	audio from video
RusselSq1_EQR_720p_0044	audio from video
RusselSq1_EQR_720p_0045	audio from video
RusselSq1_EQR_720p_0046	audio from video
RusselSq1_EQR_720p_0047	audio from video
RusselSq1_EQR_720p_0048	audio from video
RusselSq1_EQR_720p_0049	audio from video
RusselSq1_EQR_720p_0050	audio from video
RusselSq1_EQR_720p_0051	audio from video
RusselSq1_EQR_720p_0052	audio from video
RusselSq1_EQR_720p_0053	audio from video
RusselSq1_EQR_720p_0054	audio from video
RusselSq1_EQR_720p_0055	audio from video
RusselSq1_EQR_720p_0056	audio from video
RusselSq1_EQR_720p_0057	audio from video
RusselSq1_EQR_720p_0058	audio from video
RusselSq1_EQR_720p_0059	audio from video
RusselSq1_EQR_720p_0060	audio from video
RusselSq1_EQR_720p_0061	audio from video
RusselSq1_EQR_720p_0062	audio from video
RusselSq1_EQR_720p_0063	audio from video
RusselSq1_EQR_720p_0064	audio from video
RusselSq1_EQR_720p_0065	audio from video
RusselSq1_EQR_720p_0066	audio from video
RusselSq1_EQR_720p_0067	audio from video
RusselSq1_EQR_720p_0068	audio from video
RusselSq1_EQR_720p_0069	audio from video
RusselSq1_EQR_720p_0070	audio from video
RusselSq1_EQR_720p_0071	audio from video
RusselSq1_EQR_720p_0072	audio from video
RusselSq1_EQR_720p_0073	audio from video
RusselSq1_EQR_720p_0074	audio from video
RusselSq1_EQR_720p_0075	audio from video
RusselSq1_EQR_720p_0076	audio from video
RusselSq1_EQR_720p_0077	audio from video
RusselSq1_EQR_720p_0078	audio from video
RusselSq1_EQR_720p_0079	audio from video
RusselSq1_EQR_720p_0080	audio from video
RusselSq1_EQR_720p_0081	audio from video
RusselSq1_EQR_720p_0082	audio from video
RusselSq1_EQR_720p_0083	audio from video
RusselSq1_EQR_720p_0084	audio from video
RusselSq1_EQR_720p_0085	audio from video
RusselSq1_EQR_720p_0086	audio from video
RusselSq1_EQR_720p_0087	audio from video
RusselSq1_EQR_720p_0088	audio from video
RusselSq1_EQR_720p_0089	audio from video
RusselSq1_EQR_720p_0090	audio from video
RusselSq1_EQR_720p_0091	audio from video
RusselSq1_EQR_720p_0092	audio from video
RusselSq1_EQR_720p_0093	audio from video
RusselSq1_EQR_720p_0094	audio from video
RusselSq1_EQR_720p_0095	audio from video
RusselSq1_EQR_720p_0096	audio from video
RusselSq1_EQR_720p_0097	audio from video
RusselSq1_EQR_720p_0098	audio from video
RusselSq1_EQR_720p_0099	audio from video
RusselSq1_EQR_720p_0100	audio from video
RusselSq1_EQR_720p_0101	audio from video
RusselSq1_EQR_720p_0102	audio from video
RusselSq1_EQR_720p_0103	audio from video
RusselSq1_EQR_720p_0104	audio from video
RusselSq1_EQR_720p_0105	audio from video
RusselSq1_EQR_720p_0106	audio from video
RusselSq1_EQR_720p_0107	audio from video
RusselSq1_EQR_720p_0108	audio from video
RusselSq2_EQR_720p_0002	audio from video
RusselSq2_EQR_720p_0003	audio from video
RusselSq2_EQR_720p_0004	audio from video
RusselSq2_EQR_720p_0005	audio from video
RusselSq2_EQR_720p_0006	audio from video
RusselSq2_EQR_720p_0007	audio from video
RusselSq2_EQR_720p_0008	audio from video
RusselSq2_EQR_720p_0009	audio from video
RusselSq2_EQR_720p_0010	audio from video
RusselSq2_EQR_720p_0011	audio from video
RusselSq2_EQR_720p_0012	audio from video
RusselSq2_EQR_720p_0013	audio from video
RusselSq2_EQR_720p_0014	audio from video
RusselSq2_EQR_720p_0015	audio from video
RusselSq2_EQR_720p_0016	audio from video
RusselSq2_EQR_720p_0017	audio from video
RusselSq2_EQR_720p_0018	audio from video
RusselSq2_EQR_720p_0019	audio from video
RusselSq2_EQR_720p_0020	audio from video
RusselSq2_EQR_720p_0021	audio from video
RusselSq2_EQR_720p_0022	audio from video
RusselSq2_EQR_720p_0023	audio from video
RusselSq2_EQR_720p_0024	audio from video
RusselSq2_EQR_720p_0025	audio from video
RusselSq2_EQR_720p_0026	audio from video
RusselSq2_EQR_720p_0027	audio from video
RusselSq2_EQR_720p_0028	audio from video
RusselSq2_EQR_720p_0029	audio from video
RusselSq2_EQR_720p_0030	audio from video
RusselSq2_EQR_720p_0031	audio from video
RusselSq2_EQR_720p_0032	audio from video
RusselSq2_EQR_720p_0033	audio from video
RusselSq2_EQR_720p_0034	audio from video
RusselSq2_EQR_720p_0035	audio from video
RusselSq2_EQR_720p_0036	audio from video
RusselSq2_EQR_720p_0037	audio from video
RusselSq2_EQR_720p_0038	audio from video
RusselSq2_EQR_720p_0039	audio from video
RusselSq2_EQR_720p_0040	audio from video
RusselSq2_EQR_720p_0041	audio from video
RusselSq2_EQR_720p_0042	audio from video
RusselSq2_EQR_720p_0043	audio from video
RusselSq2_EQR_720p_0044	audio from video
RusselSq2_EQR_720p_0045	audio from video
RusselSq2_EQR_720p_0046	audio from video
RusselSq2_EQR_720p_0047	audio from video
RusselSq2_EQR_720p_0048	audio from video
RusselSq2_EQR_720p_0049	audio from video
RusselSq2_EQR_720p_0050	audio from video
RusselSq2_EQR_720p_0051	audio from video
RusselSq2_EQR_720p_0052	audio from video
RusselSq2_EQR_720p_0053	audio from video
RusselSq2_EQR_720p_0054	audio from video
RusselSq2_EQR_720p_0055	audio from video
RusselSq2_EQR_720p_0056	audio from video
RusselSq2_EQR_720p_0057	audio from video
RusselSq2_EQR_720p_0058	audio from video
RusselSq2_EQR_720p_0059	audio from video
RusselSq2_EQR_720p_0060	audio from video
RusselSq2_EQR_720p_0061	audio from video
RusselSq2_EQR_720p_0062	audio from video
